"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
286,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,2,2,902862,"order_286.csv"
287,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,2,2,902872,"order_287.csv"
288,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,2,2,902882,"order_288.csv"
289,19,10,"set_2","normal","base_block","base",2,"fribble_first",0,1,1,1002891,"order_289.csv"
290,19,10,"set_2","normal","base_block","base",2,"fractal_first",0,1,1,1002901,"order_290.csv"
291,19,10,"set_2","normal","base_block","base",2,"fribble_first",1,1,1,1002911,"order_291.csv"
292,19,10,"set_2","normal","base_block","base",2,"fractal_first",1,1,1,1002921,"order_292.csv"
293,19,10,"set_2","normal","base_block","base",2,"fribble_first",0,2,1,1002932,"order_293.csv"
294,19,10,"set_2","normal","base_block","base",2,"fractal_first",0,2,1,1002942,"order_294.csv"
295,19,10,"set_2","normal","base_block","base",2,"fribble_first",1,2,1,1002952,"order_295.csv"
296,19,10,"set_2","normal","base_block","base",2,"fractal_first",1,2,1,1002962,"order_296.csv"
297,19,10,"set_2","normal","base_block","base",2,"fribble_first",0,1,2,1002971,"order_297.csv"
298,19,10,"set_2","normal","base_block","base",2,"fractal_first",0,1,2,1002981,"order_298.csv"
299,19,10,"set_2","normal","base_block","base",2,"fribble_first",1,1,2,1002991,"order_299.csv"
300,19,10,"set_2","normal","base_block","base",2,"fractal_first",1,1,2,1003001,"order_300.csv"
301,19,10,"set_2","normal","base_block","base",2,"fribble_first",0,2,2,1003012,"order_301.csv"
302,19,10,"set_2","normal","base_block","base",2,"fractal_first",0,2,2,1003022,"order_302.csv"
303,19,10,"set_2","normal","base_block","base",2,"fribble_first",1,2,2,1003032,"order_303.csv"
304,19,10,"set_2","normal","base_block","base",2,"fractal_first",1,2,2,1003042,"order_304.csv"
305,20,10,"set_2","inverse","base_block","base",2,"fribble_first",0,1,1,1003051,"order_305.csv"
306,20,10,"set_2","inverse","base_block","base",2,"fractal_first",0,1,1,1003061,"order_306.csv"
307,20,10,"set_2","inverse","base_block","base",2,"fribble_first",1,1,1,1003071,"order_307.csv"
308,20,10,"set_2","inverse","base_block","base",2,"fractal_first",1,1,1,1003081,"order_308.csv"
309,20,10,"set_2","inverse","base_block","base",2,"fribble_first",0,2,1,1003092,"order_309.csv"
310,20,10,"set_2","inverse","base_block","base",2,"fractal_first",0,2,1,1003102,"order_310.csv"
311,20,10,"set_2","inverse","base_block","base",2,"fribble_first",1,2,1,1003112,"order_311.csv"
312,20,10,"set_2","inverse","base_block","base",2,"fractal_first",1,2,1,1003122,"order_312.csv"
313,20,10,"set_2","inverse","base_block","base",2,"fribble_first",0,1,2,1003131,"order_313.csv"
314,20,10,"set_2","inverse","base_block","base",2,"fractal_first",0,1,2,1003141,"order_314.csv"
315,20,10,"set_2","inverse","base_block","base",2,"fribble_first",1,1,2,1003151,"order_315.csv"
316,20,10,"set_2","inverse","base_block","base",2,"fractal_first",1,1,2,1003161,"order_316.csv"
317,20,10,"set_2","inverse","base_block","base",2,"fribble_first",0,2,2,1003172,"order_317.csv"
318,20,10,"set_2","inverse","base_block","base",2,"fractal_first",0,2,2,1003182,"order_318.csv"
319,20,10,"set_2","inverse","base_block","base",2,"fribble_first",1,2,2,1003192,"order_319.csv"
320,20,10,"set_2","inverse","base_block","base",2,"fractal_first",1,2,2,1003202,"order_320.csv"
321,21,11,"set_1","normal","base_rev","base",2,"fribble_first",0,1,1,1103211,"order_321.csv"
322,21,11,"set_1","normal","base_rev","base",2,"fractal_first",0,1,1,1103221,"order_322.csv"
323,21,11,"set_1","normal","base_rev","base",2,"fribble_first",1,1,1,1103231,"order_323.csv"
324,21,11,"set_1","normal","base_rev","base",2,"fractal_first",1,1,1,1103241,"order_324.csv"
325,21,11,"set_1","normal","base_rev","base",2,"fribble_first",0,2,1,1103252,"order_325.csv"
326,21,11,"set_1","normal","base_rev","base",2,"fractal_first",0,2,1,1103262,"order_326.csv"
327,21,11,"set_1","normal","base_rev","base",2,"fribble_first",1,2,1,1103272,"order_327.csv"
328,21,11,"set_1","normal","base_rev","base",2,"fractal_first",1,2,1,1103282,"order_328.csv"
329,21,11,"set_1","normal","base_rev","base",2,"fribble_first",0,1,2,1103291,"order_329.csv"
330,21,11,"set_1","normal","base_rev","base",2,"fractal_first",0,1,2,1103301,"order_330.csv"
331,21,11,"set_1","normal","base_rev","base",2,"fribble_first",1,1,2,1103311,"order_331.csv"
332,21,11,"set_1","normal","base_rev","base",2,"fractal_first",1,1,2,1103321,"order_332.csv"
333,21,11,"set_1","normal","base_rev","base",2,"fribble_first",0,2,2,1103332,"order_333.csv"
334,21,11,"set_1","normal","base_rev","base",2,"fractal_first",0,2,2,1103342,"order_334.csv"
335,21,11,"set_1","normal","base_rev","base",2,"fribble_first",1,2,2,1103352,"order_335.csv"
336,21,11,"set_1","normal","base_rev","base",2,"fractal_first",1,2,2,1103362,"order_336.csv"
337,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",0,1,1,1103371,"order_337.csv"
338,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",0,1,1,1103381,"order_338.csv"
339,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",1,1,1,1103391,"order_339.csv"
340,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",1,1,1,1103401,"order_340.csv"
341,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",0,2,1,1103412,"order_341.csv"
342,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",0,2,1,1103422,"order_342.csv"
343,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",1,2,1,1103432,"order_343.csv"
344,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",1,2,1,1103442,"order_344.csv"
345,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",0,1,2,1103451,"order_345.csv"
346,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",0,1,2,1103461,"order_346.csv"
347,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",1,1,2,1103471,"order_347.csv"
348,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",1,1,2,1103481,"order_348.csv"
349,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",0,2,2,1103492,"order_349.csv"
350,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",0,2,2,1103502,"order_350.csv"
351,22,11,"set_1","inverse","base_rev","base",2,"fribble_first",1,2,2,1103512,"order_351.csv"
352,22,11,"set_1","inverse","base_rev","base",2,"fractal_first",1,2,2,1103522,"order_352.csv"
353,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,1,1,1203531,"order_353.csv"
354,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,1,1,1203541,"order_354.csv"
355,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,1,1,1203551,"order_355.csv"
356,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,1,1,1203561,"order_356.csv"
357,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,2,1,1203572,"order_357.csv"
358,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,2,1,1203582,"order_358.csv"
359,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,2,1,1203592,"order_359.csv"
360,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,2,1,1203602,"order_360.csv"
361,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,1,2,1203611,"order_361.csv"
362,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,1,2,1203621,"order_362.csv"
363,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,1,2,1203631,"order_363.csv"
364,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,1,2,1203641,"order_364.csv"
365,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,2,2,1203652,"order_365.csv"
366,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,2,2,1203662,"order_366.csv"
367,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,2,2,1203672,"order_367.csv"
368,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,2,2,1203682,"order_368.csv"
369,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",0,1,1,1203691,"order_369.csv"
370,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",0,1,1,1203701,"order_370.csv"
371,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",1,1,1,1203711,"order_371.csv"
372,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",1,1,1,1203721,"order_372.csv"
373,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",0,2,1,1203732,"order_373.csv"
374,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",0,2,1,1203742,"order_374.csv"
375,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",1,2,1,1203752,"order_375.csv"
376,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",1,2,1,1203762,"order_376.csv"
377,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",0,1,2,1203771,"order_377.csv"
378,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",0,1,2,1203781,"order_378.csv"
379,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",1,1,2,1203791,"order_379.csv"
380,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",1,1,2,1203801,"order_380.csv"
381,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",0,2,2,1203812,"order_381.csv"
382,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",0,2,2,1203822,"order_382.csv"
383,24,12,"set_2","inverse","base_rev","base",2,"fribble_first",1,2,2,1203832,"order_383.csv"
384,24,12,"set_2","inverse","base_rev","base",2,"fractal_first",1,2,2,1203842,"order_384.csv"
385,25,13,"set_1","normal","base_block","rev",2,"fribble_first",0,1,1,1303851,"order_385.csv"
386,25,13,"set_1","normal","base_block","rev",2,"fractal_first",0,1,1,1303861,"order_386.csv"
387,25,13,"set_1","normal","base_block","rev",2,"fribble_first",1,1,1,1303871,"order_387.csv"
388,25,13,"set_1","normal","base_block","rev",2,"fractal_first",1,1,1,1303881,"order_388.csv"
389,25,13,"set_1","normal","base_block","rev",2,"fribble_first",0,2,1,1303892,"order_389.csv"
390,25,13,"set_1","normal","base_block","rev",2,"fractal_first",0,2,1,1303902,"order_390.csv"
391,25,13,"set_1","normal","base_block","rev",2,"fribble_first",1,2,1,1303912,"order_391.csv"
392,25,13,"set_1","normal","base_block","rev",2,"fractal_first",1,2,1,1303922,"order_392.csv"
393,25,13,"set_1","normal","base_block","rev",2,"fribble_first",0,1,2,1303931,"order_393.csv"
394,25,13,"set_1","normal","base_block","rev",2,"fractal_first",0,1,2,1303941,"order_394.csv"
395,25,13,"set_1","normal","base_block","rev",2,"fribble_first",1,1,2,1303951,"order_395.csv"
396,25,13,"set_1","normal","base_block","rev",2,"fractal_first",1,1,2,1303961,"order_396.csv"
397,25,13,"set_1","normal","base_block","rev",2,"fribble_first",0,2,2,1303972,"order_397.csv"
398,25,13,"set_1","normal","base_block","rev",2,"fractal_first",0,2,2,1303982,"order_398.csv"
399,25,13,"set_1","normal","base_block","rev",2,"fribble_first",1,2,2,1303992,"order_399.csv"
400,25,13,"set_1","normal","base_block","rev",2,"fractal_first",1,2,2,1304002,"order_400.csv"
401,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",0,1,1,1304011,"order_401.csv"
402,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",0,1,1,1304021,"order_402.csv"
403,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",1,1,1,1304031,"order_403.csv"
404,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",1,1,1,1304041,"order_404.csv"
405,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",0,2,1,1304052,"order_405.csv"
406,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",0,2,1,1304062,"order_406.csv"
407,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",1,2,1,1304072,"order_407.csv"
408,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",1,2,1,1304082,"order_408.csv"
409,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",0,1,2,1304091,"order_409.csv"
410,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",0,1,2,1304101,"order_410.csv"
411,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",1,1,2,1304111,"order_411.csv"
412,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",1,1,2,1304121,"order_412.csv"
413,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",0,2,2,1304132,"order_413.csv"
414,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",0,2,2,1304142,"order_414.csv"
415,26,13,"set_1","inverse","base_block","rev",2,"fribble_first",1,2,2,1304152,"order_415.csv"
416,26,13,"set_1","inverse","base_block","rev",2,"fractal_first",1,2,2,1304162,"order_416.csv"
417,27,14,"set_2","normal","base_block","rev",2,"fribble_first",0,1,1,1404171,"order_417.csv"
418,27,14,"set_2","normal","base_block","rev",2,"fractal_first",0,1,1,1404181,"order_418.csv"
419,27,14,"set_2","normal","base_block","rev",2,"fribble_first",1,1,1,1404191,"order_419.csv"
420,27,14,"set_2","normal","base_block","rev",2,"fractal_first",1,1,1,1404201,"order_420.csv"
421,27,14,"set_2","normal","base_block","rev",2,"fribble_first",0,2,1,1404212,"order_421.csv"
422,27,14,"set_2","normal","base_block","rev",2,"fractal_first",0,2,1,1404222,"order_422.csv"
423,27,14,"set_2","normal","base_block","rev",2,"fribble_first",1,2,1,1404232,"order_423.csv"
424,27,14,"set_2","normal","base_block","rev",2,"fractal_first",1,2,1,1404242,"order_424.csv"
425,27,14,"set_2","normal","base_block","rev",2,"fribble_first",0,1,2,1404251,"order_425.csv"
426,27,14,"set_2","normal","base_block","rev",2,"fractal_first",0,1,2,1404261,"order_426.csv"
427,27,14,"set_2","normal","base_block","rev",2,"fribble_first",1,1,2,1404271,"order_427.csv"
428,27,14,"set_2","normal","base_block","rev",2,"fractal_first",1,1,2,1404281,"order_428.csv"
429,27,14,"set_2","normal","base_block","rev",2,"fribble_first",0,2,2,1404292,"order_429.csv"
430,27,14,"set_2","normal","base_block","rev",2,"fractal_first",0,2,2,1404302,"order_430.csv"
431,27,14,"set_2","normal","base_block","rev",2,"fribble_first",1,2,2,1404312,"order_431.csv"
432,27,14,"set_2","normal","base_block","rev",2,"fractal_first",1,2,2,1404322,"order_432.csv"
433,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,1,1,1404331,"order_433.csv"
434,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,1,1,1404341,"order_434.csv"
435,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,1,1,1404351,"order_435.csv"
436,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,1,1,1404361,"order_436.csv"
437,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,2,1,1404372,"order_437.csv"
438,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,2,1,1404382,"order_438.csv"
439,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,2,1,1404392,"order_439.csv"
440,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,2,1,1404402,"order_440.csv"
441,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,1,2,1404411,"order_441.csv"
442,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,1,2,1404421,"order_442.csv"
443,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,1,2,1404431,"order_443.csv"
444,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,1,2,1404441,"order_444.csv"
445,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,2,2,1404452,"order_445.csv"
446,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,2,2,1404462,"order_446.csv"
447,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,2,2,1404472,"order_447.csv"
448,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,2,2,1404482,"order_448.csv"
449,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",0,1,1,1504491,"order_449.csv"
450,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",0,1,1,1504501,"order_450.csv"
451,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",1,1,1,1504511,"order_451.csv"
452,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",1,1,1,1504521,"order_452.csv"
453,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",0,2,1,1504532,"order_453.csv"
454,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",0,2,1,1504542,"order_454.csv"
455,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",1,2,1,1504552,"order_455.csv"
456,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",1,2,1,1504562,"order_456.csv"
457,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",0,1,2,1504571,"order_457.csv"
458,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",0,1,2,1504581,"order_458.csv"
459,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",1,1,2,1504591,"order_459.csv"
460,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",1,1,2,1504601,"order_460.csv"
461,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",0,2,2,1504612,"order_461.csv"
462,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",0,2,2,1504622,"order_462.csv"
463,29,15,"set_1","normal","base_rev","rev",2,"fribble_first",1,2,2,1504632,"order_463.csv"
464,29,15,"set_1","normal","base_rev","rev",2,"fractal_first",1,2,2,1504642,"order_464.csv"
465,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",0,1,1,1504651,"order_465.csv"
466,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",0,1,1,1504661,"order_466.csv"
467,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",1,1,1,1504671,"order_467.csv"
468,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",1,1,1,1504681,"order_468.csv"
469,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",0,2,1,1504692,"order_469.csv"
470,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",0,2,1,1504702,"order_470.csv"
471,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",1,2,1,1504712,"order_471.csv"
472,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",1,2,1,1504722,"order_472.csv"
473,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",0,1,2,1504731,"order_473.csv"
474,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",0,1,2,1504741,"order_474.csv"
475,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",1,1,2,1504751,"order_475.csv"
476,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",1,1,2,1504761,"order_476.csv"
477,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",0,2,2,1504772,"order_477.csv"
478,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",0,2,2,1504782,"order_478.csv"
479,30,15,"set_1","inverse","base_rev","rev",2,"fribble_first",1,2,2,1504792,"order_479.csv"
480,30,15,"set_1","inverse","base_rev","rev",2,"fractal_first",1,2,2,1504802,"order_480.csv"
481,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",0,1,1,1604811,"order_481.csv"
482,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",0,1,1,1604821,"order_482.csv"
483,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",1,1,1,1604831,"order_483.csv"
484,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",1,1,1,1604841,"order_484.csv"
485,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",0,2,1,1604852,"order_485.csv"
486,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",0,2,1,1604862,"order_486.csv"
487,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",1,2,1,1604872,"order_487.csv"
488,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",1,2,1,1604882,"order_488.csv"
489,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",0,1,2,1604891,"order_489.csv"
490,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",0,1,2,1604901,"order_490.csv"
491,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",1,1,2,1604911,"order_491.csv"
492,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",1,1,2,1604921,"order_492.csv"
493,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",0,2,2,1604932,"order_493.csv"
494,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",0,2,2,1604942,"order_494.csv"
495,31,16,"set_2","normal","base_rev","rev",2,"fribble_first",1,2,2,1604952,"order_495.csv"
496,31,16,"set_2","normal","base_rev","rev",2,"fractal_first",1,2,2,1604962,"order_496.csv"
497,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,1,1,1604971,"order_497.csv"
498,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,1,1,1604981,"order_498.csv"
499,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,1,1,1604991,"order_499.csv"
500,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,1,1,1605001,"order_500.csv"
501,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,2,1,1605012,"order_501.csv"
502,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,2,1,1605022,"order_502.csv"
503,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,2,1,1605032,"order_503.csv"
504,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,2,1,1605042,"order_504.csv"
505,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,1,2,1605051,"order_505.csv"
506,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,1,2,1605061,"order_506.csv"
507,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,1,2,1605071,"order_507.csv"
508,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,1,2,1605081,"order_508.csv"
509,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,2,2,1605092,"order_509.csv"
510,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,2,2,1605102,"order_510.csv"
511,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,2,2,1605112,"order_511.csv"
512,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,2,2,1605122,"order_512.csv"
513,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,1,1,1705131,"order_513.csv"
514,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,1,1,1705141,"order_514.csv"
515,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,1,1,1705151,"order_515.csv"
516,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,1,1,1705161,"order_516.csv"
517,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,2,1,1705172,"order_517.csv"
518,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,2,1,1705182,"order_518.csv"
519,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,2,1,1705192,"order_519.csv"
520,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,2,1,1705202,"order_520.csv"
521,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,1,2,1705211,"order_521.csv"
522,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,1,2,1705221,"order_522.csv"
523,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,1,2,1705231,"order_523.csv"
524,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,1,2,1705241,"order_524.csv"
525,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,2,2,1705252,"order_525.csv"
526,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,2,2,1705262,"order_526.csv"
527,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,2,2,1705272,"order_527.csv"
528,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,2,2,1705282,"order_528.csv"
529,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,1,1,1705291,"order_529.csv"
530,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,1,1,1705301,"order_530.csv"
531,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,1,1,1705311,"order_531.csv"
532,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,1,1,1705321,"order_532.csv"
533,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,2,1,1705332,"order_533.csv"
534,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,2,1,1705342,"order_534.csv"
535,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,2,1,1705352,"order_535.csv"
536,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,2,1,1705362,"order_536.csv"
537,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,1,2,1705371,"order_537.csv"
538,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,1,2,1705381,"order_538.csv"
539,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,1,2,1705391,"order_539.csv"
540,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,1,2,1705401,"order_540.csv"
541,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,2,2,1705412,"order_541.csv"
542,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,2,2,1705422,"order_542.csv"
543,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,2,2,1705432,"order_543.csv"
544,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,2,2,1705442,"order_544.csv"
545,35,18,"set_2","normal","base_block","base",3,"fribble_first",0,1,1,1805451,"order_545.csv"
546,35,18,"set_2","normal","base_block","base",3,"fractal_first",0,1,1,1805461,"order_546.csv"
547,35,18,"set_2","normal","base_block","base",3,"fribble_first",1,1,1,1805471,"order_547.csv"
548,35,18,"set_2","normal","base_block","base",3,"fractal_first",1,1,1,1805481,"order_548.csv"
549,35,18,"set_2","normal","base_block","base",3,"fribble_first",0,2,1,1805492,"order_549.csv"
550,35,18,"set_2","normal","base_block","base",3,"fractal_first",0,2,1,1805502,"order_550.csv"
551,35,18,"set_2","normal","base_block","base",3,"fribble_first",1,2,1,1805512,"order_551.csv"
552,35,18,"set_2","normal","base_block","base",3,"fractal_first",1,2,1,1805522,"order_552.csv"
553,35,18,"set_2","normal","base_block","base",3,"fribble_first",0,1,2,1805531,"order_553.csv"
554,35,18,"set_2","normal","base_block","base",3,"fractal_first",0,1,2,1805541,"order_554.csv"
555,35,18,"set_2","normal","base_block","base",3,"fribble_first",1,1,2,1805551,"order_555.csv"
556,35,18,"set_2","normal","base_block","base",3,"fractal_first",1,1,2,1805561,"order_556.csv"
557,35,18,"set_2","normal","base_block","base",3,"fribble_first",0,2,2,1805572,"order_557.csv"
558,35,18,"set_2","normal","base_block","base",3,"fractal_first",0,2,2,1805582,"order_558.csv"
559,35,18,"set_2","normal","base_block","base",3,"fribble_first",1,2,2,1805592,"order_559.csv"
560,35,18,"set_2","normal","base_block","base",3,"fractal_first",1,2,2,1805602,"order_560.csv"
561,36,18,"set_2","inverse","base_block","base",3,"fribble_first",0,1,1,1805611,"order_561.csv"
562,36,18,"set_2","inverse","base_block","base",3,"fractal_first",0,1,1,1805621,"order_562.csv"
563,36,18,"set_2","inverse","base_block","base",3,"fribble_first",1,1,1,1805631,"order_563.csv"
564,36,18,"set_2","inverse","base_block","base",3,"fractal_first",1,1,1,1805641,"order_564.csv"
565,36,18,"set_2","inverse","base_block","base",3,"fribble_first",0,2,1,1805652,"order_565.csv"
566,36,18,"set_2","inverse","base_block","base",3,"fractal_first",0,2,1,1805662,"order_566.csv"
